lr,data_time,loss,loss_kpt,acc_pose,time,epoch,memory,step
0.003999999999999999,4.134336981662484,0.3036601507039957,0.3036601507039957,0.26536098310291856,4.471103091572607,8.0,1653.0,43.0
0.003999999999999999,4.138397411866621,0.30312597328288987,0.30312597328288987,0.2663690476190476,4.472896099090576,8.0,1653.0,44.0
0.003999999999999999,4.155099598566691,0.3024933641155561,0.3024933641155561,0.24553571428571427,4.490164963404338,8.0,1653.0,45.0
0.003999999999999999,4.159750192061715,0.30178795673924946,0.30178795673924946,0.23660714285714285,4.495944567348646,8.0,1653.0,46.0
0.003999999999999999,4.1733742724073695,0.3013687905796031,0.3013687905796031,0.24851190476190477,4.510777270540278,8.0,1653.0,47.0
0.003999999999999999,4.103899265329043,0.29667933626721305,0.29667933626721305,0.17857142857142858,4.435189714034398,8.0,593.0,48.0
0.003999999999999999,4.122156337815888,0.2963612301617253,0.2963612301617253,0.24851190476190477,4.453359258418181,9.0,1653.0,49.0
0.003999999999999999,4.132506518363953,0.2959687724709511,0.2959687724709511,0.23214285714285715,4.464085373878479,9.0,1653.0,50.0
0.003999999999999999,4.073563342094421,0.2929099491238594,0.2929099491238594,0.27976190476190477,4.367451386451721,9.0,1653.0,51.0
0.003999999999999999,4.111772618293762,0.29014077633619306,0.29014077633619306,0.2445756528417819,4.405420660972595,9.0,1653.0,52.0
0.003999999999999999,4.099762473106384,0.28726292520761487,0.28726292520761487,0.25892857142857145,4.394138889312744,9.0,1653.0,53.0
0.003999999999999999,4.02725004196167,0.2800740895420313,0.2800740895420313,0.3392857142857143,4.3166756391525265,9.0,593.0,54.0
0.003999999999999999,4.033699226379395,0.2774716726690531,0.2774716726690531,0.23660714285714285,4.323134226799011,10.0,1653.0,55.0
0.003999999999999999,4.108821759223938,0.2810275704413652,0.2810275704413652,0.22916666666666666,4.403816752433777,10.0,1653.0,56.0
0.003999999999999999,4.096380987167358,0.2774171132594347,0.2774171132594347,0.2693452380952381,4.389736003875733,10.0,1653.0,57.0
0.003999999999999999,4.104219589233399,0.275588713362813,0.275588713362813,0.22767857142857142,4.398294610977173,10.0,1653.0,58.0
0.003999999999999999,4.097518973350525,0.2736823589354753,0.2736823589354753,0.25921658986175117,4.394493994712829,10.0,1653.0,59.0
0.003999999999999999,4.025437016487121,0.2679057265073061,0.2679057265073061,0.26785714285714285,4.3153520202636715,10.0,593.0,60.0
0.003999999999999999,4.029897441864014,0.26667281813919547,0.26667281813919547,0.27827380952380953,4.318552451133728,11.0,1653.0,61.0
0.003999999999999999,4.104439349174499,0.270438214763999,0.270438214763999,0.21769393241167434,4.4000742673873905,11.0,1653.0,62.0
0.003999999999999999,4.0895407056808475,0.2685098262876272,0.2685098262876272,0.3273809523809524,4.385085053443909,11.0,1653.0,63.0
0.003999999999999999,4.091652159690857,0.26720261596143247,0.26720261596143247,0.2325268817204301,4.389624795913696,11.0,1653.0,64.0
0.003999999999999999,4.08632308959961,0.2652864035218954,0.2652864035218954,0.2931547619047619,4.381264986991883,11.0,1653.0,65.0
0.003999999999999999,4.014083218574524,0.25941338665783403,0.25941338665783403,0.35714285714285715,4.301973729133606,11.0,593.0,66.0
0.003999999999999999,4.026214623451233,0.258419466689229,0.258419466689229,0.2815860215053763,4.308053526878357,12.0,1653.0,67.0
0.003999999999999999,4.119747104644776,0.26196176700294016,0.26196176700294016,0.2817300307219662,4.408556680679322,12.0,1653.0,68.0
0.003999999999999999,4.135826516151428,0.26099739722907545,0.26099739722907545,0.2399673579109063,4.421836085319519,12.0,1653.0,69.0
0.003999999999999999,4.145407562255859,0.25885501138865946,0.25885501138865946,0.27827380952380953,4.434477143287658,12.0,1653.0,70.0
0.003999999999999999,4.152785406112671,0.2559806870669126,0.2559806870669126,0.2831221198156682,4.442115745544434,12.0,1653.0,71.0
0.003999999999999999,4.077143387794495,0.24950467728078365,0.24950467728078365,0.3273809523809524,4.360593724250793,12.0,593.0,72.0
0.003999999999999999,4.081706070899964,0.24619563423097135,0.24619563423097135,0.24553571428571427,4.362496409416199,13.0,1653.0,73.0
0.003999999999999999,4.161919598579407,0.2492737037688494,0.2492737037688494,0.3143721198156682,4.447529916763306,13.0,1653.0,74.0
0.003999999999999999,4.172082080841064,0.24766290850937367,0.24766290850937367,0.3080357142857143,4.45785237789154,13.0,1653.0,75.0
0.003999999999999999,4.175804176330566,0.24454615272581579,0.24454615272581579,0.3392857142857143,4.4584544658660885,13.0,1653.0,76.0
0.003999999999999999,4.183476905822754,0.2422308287769556,0.2422308287769556,0.3556547619047619,4.4672671937942505,13.0,1653.0,77.0
0.003999999999999999,4.11176815032959,0.23715837948024274,0.23715837948024274,0.26785714285714285,4.390798435211182,13.0,593.0,78.0
0.003999999999999999,4.120210394859314,0.2361509846895933,0.2361509846895933,0.3318452380952381,4.40242066860199,14.0,1653.0,79.0
0.003999999999999999,4.195880064964294,0.23977731637656688,0.23977731637656688,0.28720238095238093,4.48447030544281,14.0,1653.0,80.0
0.003999999999999999,4.190242824554443,0.23864599399268627,0.23864599399268627,0.3273809523809524,4.478073062896729,14.0,1653.0,81.0
0.003999999999999999,4.204342160224915,0.2380665885657072,0.2380665885657072,0.24875192012288785,4.493712387084961,14.0,1653.0,82.0
0.003999999999999999,4.1965833044052125,0.23790461592376233,0.23790461592376233,0.18039554531490015,4.485513520240784,14.0,1653.0,83.0
0.003999999999999999,4.118964128494262,0.23325675837695597,0.23325675837695597,0.2857142857142857,4.402053599357605,14.0,593.0,84.0
0.003999999999999999,4.127918691635132,0.23293718211352826,0.23293718211352826,0.2502880184331797,4.409928159713745,15.0,1653.0,85.0
0.003999999999999999,4.200543465614319,0.23646255530416965,0.23646255530416965,0.3080357142857143,4.488912944793701,15.0,1653.0,86.0
0.003999999999999999,4.2068277978897095,0.23612893737852572,0.23612893737852572,0.2425595238095238,4.495077304840088,15.0,1653.0,87.0
0.003999999999999999,4.212309622764588,0.23630124725401402,0.23630124725401402,0.21754992319508448,4.502399120330811,15.0,1653.0,88.0
0.003999999999999999,4.213050441741943,0.23562984474003315,0.23562984474003315,0.3593509984639017,4.5049999332427975,15.0,1653.0,89.0
0.003999999999999999,4.13254180431366,0.23181411258876325,0.23181411258876325,0.27976190476190477,4.4184312963485715,15.0,593.0,90.0
0.003999999999999999,4.1415120792388915,0.2315682779997587,0.2315682779997587,0.27745775729646693,4.426981554031372,16.0,1653.0,91.0
0.003999999999999999,4.222011694908142,0.23564322002232074,0.23564322002232074,0.23511904761904762,4.512371673583984,16.0,1653.0,92.0
0.003999999999999999,4.224733567237854,0.2355363006144762,0.2355363006144762,0.2663690476190476,4.5143335342407225,16.0,1653.0,93.0
0.003999999999999999,4.23531587600708,0.23522794790565968,0.23522794790565968,0.2425595238095238,4.526375865936279,16.0,1653.0,94.0
0.003999999999999999,4.240477499961853,0.23478791005909444,0.23478791005909444,0.34077380952380953,4.530357475280762,16.0,1653.0,95.0
0.003999999999999999,4.1753969526290895,0.23079836376011373,0.23079836376011373,0.16071428571428573,4.458376913070679,16.0,593.0,96.0
0.003999999999999999,4.182209405899048,0.23052460856735707,0.23052460856735707,0.28273809523809523,4.46328938961029,17.0,1653.0,97.0
0.003999999999999999,4.267379736900329,0.2342951735109091,0.2342951735109091,0.22662250384024576,4.549319705963135,17.0,1653.0,98.0
0.003999999999999999,4.275291061401367,0.2336944868415594,0.2336944868415594,0.30505952380952384,4.558830986022949,17.0,1653.0,99.0
0.003999999999999999,4.277490220069885,0.23351709268987178,0.23351709268987178,0.2961309523809524,4.562392830848694,17.0,1653.0,100.0
0.003999999999999999,4.284154887199402,0.233162909373641,0.233162909373641,0.33482142857142855,4.569237499237061,17.0,1653.0,101.0
0.003999999999999999,4.205860857963562,0.22876904033124446,0.22876904033124446,0.32142857142857145,4.486263461112976,17.0,593.0,102.0
0.003999999999999999,4.223725509643555,0.2282199998944998,0.2282199998944998,0.2728014592933948,4.5024481201171875,18.0,1653.0,103.0
0.003999999999999999,4.302428569793701,0.23214851453900337,0.23214851453900337,0.27529761904761907,4.5875911617279055,18.0,1653.0,104.0
0.003999999999999999,4.300331554412842,0.23196839824318885,0.23196839824318885,0.2425595238095238,4.585174140930175,18.0,1653.0,105.0
0.003999999999999999,4.311050009727478,0.23185741022229195,0.23185741022229195,0.27232142857142855,4.594992599487305,18.0,1653.0,106.0
0.003999999999999999,4.315830864906311,0.2317604537308216,0.2317604537308216,0.2544642857142857,4.601893453598023,18.0,1653.0,107.0
0.003999999999999999,4.239649238586426,0.22754998683929442,0.22754998683929442,0.22023809523809523,4.52027184009552,18.0,593.0,108.0
0.003999999999999999,4.2563494348526,0.22759900927543641,0.22759900927543641,0.2711693548387097,4.53431203365326,19.0,1653.0,109.0
0.003999999999999999,4.3384113073348995,0.2315234684944153,0.2315234684944153,0.27232142857142855,4.621073894500732,19.0,1653.0,110.0
0.003999999999999999,4.348469638824463,0.23135815501213075,0.23135815501213075,0.268721198156682,4.629732251167297,19.0,1653.0,111.0
0.003999999999999999,4.351290144920349,0.23101673781871795,0.23101673781871795,0.3169642857142857,4.63155282497406,19.0,1653.0,112.0
0.003999999999999999,4.358952865600586,0.23087867826223374,0.23087867826223374,0.3392857142857143,4.638355569839478,19.0,1653.0,113.0
0.003999999999999999,4.282561326026917,0.22676139637827875,0.22676139637827875,0.23809523809523808,4.555004062652588,19.0,593.0,114.0
0.003999999999999999,4.299182643890381,0.22671156510710716,0.22671156510710716,0.3005952380952381,4.575165390968323,20.0,1653.0,115.0
0.003999999999999999,4.381712856292725,0.23063064634799957,0.23063064634799957,0.26536098310291856,4.6627956199646,20.0,1653.0,116.0
0.003999999999999999,4.378365225791931,0.23064637780189515,0.23064637780189515,0.28422619047619047,4.664468011856079,20.0,1653.0,117.0
0.003999999999999999,4.3721870422363285,0.23018157005310058,0.23018157005310058,0.3244047619047619,4.657679138183593,20.0,1653.0,118.0
0.003999999999999999,4.356206912994384,0.22962717056274415,0.22962717056274415,0.29464285714285715,4.642139005661011,20.0,1653.0,119.0
0.003999999999999999,4.274964776039123,0.22565551288425922,0.22565551288425922,0.2976190476190476,4.553896889686585,20.0,593.0,120.0
0.003999999999999999,4.286464848518372,0.2254555881768465,0.2254555881768465,0.34523809523809523,4.568187708854675,21.0,1653.0,121.0
0.003999999999999999,4.371398663520813,0.22896309919655322,0.22896309919655322,0.3125,4.6587415266036984,21.0,1653.0,122.0
0.003999999999999999,4.373436374664307,0.2286702997237444,0.2286702997237444,0.2695852534562212,4.6608192300796505,21.0,1653.0,123.0
0.003999999999999999,4.369983124732971,0.22850021608173848,0.22850021608173848,0.26531298003072196,4.659465990066528,21.0,1653.0,124.0
0.003999999999999999,4.364240636825562,0.2280480433255434,0.2280480433255434,0.37351190476190477,4.653043518066406,21.0,1653.0,125.0
0.003999999999999999,4.281456837654114,0.2247903596609831,0.2247903596609831,0.2261904761904762,4.5657197380065915,21.0,593.0,126.0
0.003999999999999999,4.2786675500869755,0.22472201220691204,0.22472201220691204,0.28456221198156684,4.564190468788147,22.0,1653.0,127.0
0.003999999999999999,4.357396287918091,0.22807284750044346,0.22807284750044346,0.3913690476190476,4.647979192733764,22.0,1653.0,128.0
0.003999999999999999,4.355814065933227,0.2278330362588167,0.2278330362588167,0.30121927803379417,4.645096974372864,22.0,1653.0,129.0
0.003999999999999999,4.3563243007659915,0.22786431796848775,0.22786431796848775,0.29190668202764974,4.64502724647522,22.0,1653.0,130.0
0.003999999999999999,4.3538615512847905,0.22784620679914952,0.22784620679914952,0.33630952380952384,4.640884528160095,22.0,1653.0,131.0
0.003999999999999999,4.268741297721863,0.22368680231273175,0.22368680231273175,0.4166666666666667,4.549784293174744,22.0,593.0,132.0
0.003999999999999999,4.280498361587524,0.22316842071712018,0.22316842071712018,0.33981374807987713,4.561531882286072,23.0,1653.0,133.0
0.003999999999999999,4.362538800239563,0.22723000161349774,0.22723000161349774,0.2626728110599078,4.649413061141968,23.0,1653.0,134.0
0.003999999999999999,4.354527726173401,0.22670470468699933,0.22670470468699933,0.37648809523809523,4.640241980552673,23.0,1653.0,135.0
0.003999999999999999,4.3661267375946045,0.22669650845229625,0.22669650845229625,0.37648809523809523,4.653140983581543,23.0,1653.0,136.0
0.003999999999999999,4.357337560653686,0.22626251183450222,0.22626251183450222,0.3531586021505376,4.643911786079407,23.0,1653.0,137.0
0.003999999999999999,4.283626403808594,0.22176689364016056,0.22176689364016056,0.35119047619047616,4.563920650482178,23.0,593.0,138.0
0.003999999999999999,4.2987466812133786,0.22186341173946858,0.22186341173946858,0.3645833333333333,4.577880930900574,24.0,1653.0,139.0
0.003999999999999999,4.387527685165406,0.2252780281752348,0.2252780281752348,0.3913690476190476,4.6723019313812255,24.0,1653.0,140.0
0.003999999999999999,4.382139630317688,0.2242361655086279,0.2242361655086279,0.43822004608294934,4.664313888549804,24.0,1653.0,141.0
0.003999999999999999,4.377541098594666,0.22340741597115993,0.22340741597115993,0.42569444444444443,4.661504845619202,24.0,1653.0,142.0
0.003999999999999999,4.379821763038636,0.2226989357918501,0.2226989357918501,0.43663594470046085,4.663925528526306,24.0,1653.0,143.0
0.003999999999999999,4.304350113868713,0.21853373005986212,0.21853373005986212,0.39285714285714285,4.583053855895996,24.0,593.0,144.0
0.003999999999999999,4.3038238382339475,0.21795837834477425,0.21795837834477425,0.47619047619047616,4.58444760799408,25.0,1653.0,145.0
0.003999999999999999,4.378205833435058,0.22088856473565102,0.22088856473565102,0.49255952380952384,4.665089631080628,25.0,1653.0,146.0
0.003999999999999999,4.374652643203735,0.22013268455863,0.22013268455863,0.43668394777265745,4.663376412391663,25.0,1653.0,147.0
0.003999999999999999,4.367311754226685,0.21901352539658547,0.21901352539658547,0.5252976190476191,4.660035529136658,25.0,1653.0,148.0
0.003999999999999999,4.352225699424744,0.21894496366381644,0.21894496366381644,0.40476190476190477,4.643809480667114,25.0,1653.0,149.0
0.003999999999999999,4.2786332130432125,0.2147592532634735,0.2147592532634735,0.4642857142857143,4.562934336662292,25.0,593.0,150.0
0.003999999999999999,4.284462313652039,0.21436670005321504,0.21436670005321504,0.45670122887864817,4.569703426361084,26.0,1653.0,151.0
0.003999999999999999,4.358596353530884,0.2178177124261856,0.2178177124261856,0.4836309523809524,4.648697471618652,26.0,1653.0,152.0
0.003999999999999999,4.344717297554016,0.21724221915006636,0.21724221915006636,0.4851190476190476,4.635678381919861,26.0,1653.0,153.0
0.003999999999999999,4.339594922065735,0.21665195226669312,0.21665195226669312,0.4211309523809524,4.628916025161743,26.0,1653.0,154.0
0.003999999999999999,4.340492181777954,0.21539704710245133,0.21539704710245133,0.5401785714285714,4.629953293800354,26.0,1653.0,155.0
0.003999999999999999,4.256591191291809,0.21107163287699224,0.21107163287699224,0.5595238095238095,4.541132321357727,26.0,593.0,156.0
0.003999999999999999,4.2604696607589725,0.21028424359858036,0.21028424359858036,0.4791666666666667,4.5454900312423705,27.0,1653.0,157.0
0.003999999999999999,4.343189597129822,0.21339111916720868,0.21339111916720868,0.4832469278033794,4.634449963569641,27.0,1653.0,158.0
0.003999999999999999,4.338627042770386,0.2122663202136755,0.2122663202136755,0.49404761904761907,4.632067403793335,27.0,1653.0,159.0
0.003999999999999999,4.3387651014328,0.21130020789802073,0.21130020789802073,0.4814228110599078,4.6328854608535766,27.0,1653.0,160.0
0.003999999999999999,4.326364378929139,0.21033261083066462,0.21033261083066462,0.514160906298003,4.620684723854065,27.0,1653.0,161.0
0.003999999999999999,4.256561937332154,0.20648453146219253,0.20648453146219253,0.3630952380952381,4.544902305603028,27.0,593.0,162.0
0.003999999999999999,4.2664379262924195,0.20591764122247697,0.20591764122247697,0.4709581413210446,4.557557430267334,28.0,1653.0,163.0
0.003999999999999999,4.335827193260193,0.2086096478998661,0.2086096478998661,0.5744047619047619,4.632566666603088,28.0,1653.0,164.0
0.003999999999999999,4.334684329032898,0.2079121135175228,0.2079121135175228,0.4523809523809524,4.629083790779114,28.0,1653.0,165.0
0.003999999999999999,4.331203107833862,0.20705071404576303,0.20705071404576303,0.48910330261136714,4.624822564125061,28.0,1653.0,166.0
0.003999999999999999,4.322728567123413,0.20550254181027414,0.20550254181027414,0.5952380952380952,4.617408018112183,28.0,1653.0,167.0
0.003999999999999999,4.235224471092224,0.20167747616767884,0.20167747616767884,0.5357142857142857,4.523343920707703,28.0,593.0,168.0
0.003999999999999999,4.247183394432068,0.2006296518445015,0.2006296518445015,0.49476766513056836,4.537362141609192,29.0,1653.0,169.0
0.003999999999999999,4.314943337440491,0.20344726882874967,0.20344726882874967,0.5029761904761905,4.61220205783844,29.0,1653.0,170.0
0.003999999999999999,4.298261961936951,0.20253872208297252,0.20253872208297252,0.5449308755760368,4.594009985923767,29.0,1653.0,171.0
0.003999999999999999,4.28504807472229,0.20173643432557584,0.20173643432557584,0.5639880952380952,4.582176079750061,29.0,1653.0,172.0
0.003999999999999999,4.2757952737808225,0.20062309972941875,0.20062309972941875,0.5833333333333334,4.574183287620545,29.0,1653.0,173.0
0.003999999999999999,4.198064470291138,0.19680927723646163,0.19680927723646163,0.5,4.489312491416931,29.0,593.0,174.0
0.003999999999999999,4.203708481788635,0.19609371662139893,0.19609371662139893,0.5952380952380952,4.494216499328613,30.0,1653.0,175.0
0.003999999999999999,4.276741585731506,0.19843780919909476,0.19843780919909476,0.6071428571428571,4.572411680221558,30.0,1653.0,176.0
0.003999999999999999,4.267869319915771,0.19722004547715188,0.19722004547715188,0.6041666666666666,4.561679401397705,30.0,1653.0,177.0
0.003999999999999999,4.265814776420593,0.19633462145924568,0.19633462145924568,0.5963901689708141,4.558575429916382,30.0,1653.0,178.0
0.003999999999999999,4.258276300430298,0.19535197988152503,0.19535197988152503,0.6354166666666666,4.550516924858093,30.0,1653.0,179.0
0.003999999999999999,4.181936392784118,0.19095678307116032,0.19095678307116032,0.6190476190476191,4.468417019844055,30.0,593.0,180.0
0.003999999999999999,4.202539076805115,0.19020586676895618,0.19020586676895618,0.5372023809523809,4.491790256500244,31.0,1653.0,181.0
0.003999999999999999,4.280008778572083,0.19260293327271938,0.19260293327271938,0.6959965437788019,4.575739965438843,31.0,1653.0,182.0
0.003999999999999999,4.279958009719849,0.19129891775548458,0.19129891775548458,0.636520737327189,4.5762199115753175,31.0,1653.0,183.0
0.003999999999999999,4.276801495552063,0.1898860578984022,0.1898860578984022,0.5803571428571429,4.572323408126831,31.0,1653.0,184.0
0.003999999999999999,4.283330678939819,0.18883200131356717,0.18883200131356717,0.6369047619047619,4.579712586402893,31.0,1653.0,185.0
0.003999999999999999,4.201327662467957,0.1846236803382635,0.1846236803382635,0.7202380952380952,4.490148806571961,31.0,593.0,186.0
0.003999999999999999,4.21632299900055,0.18319522641599179,0.18319522641599179,0.6738671274961598,4.505343356132507,32.0,1653.0,187.0
0.003999999999999999,4.289381513595581,0.18615994937717914,0.18615994937717914,0.5729166666666666,4.584747662544251,32.0,1653.0,188.0
0.003999999999999999,4.289891166687012,0.18518757976591588,0.18518757976591588,0.5625,4.587137312889099,32.0,1653.0,189.0
0.003999999999999999,4.2839097929000856,0.1837607354670763,0.1837607354670763,0.7321428571428571,4.579555926322937,32.0,1653.0,190.0
0.003999999999999999,4.292372541427612,0.1832029152661562,0.1832029152661562,0.6339285714285714,4.58866931438446,32.0,1653.0,191.0
0.003999999999999999,4.2253114700317385,0.17940925277769565,0.17940925277769565,0.6130952380952381,4.514988226890564,32.0,593.0,192.0
0.003999999999999999,4.239224519729614,0.17838110871613025,0.17838110871613025,0.6904761904761905,4.528988599777222,33.0,1653.0,193.0
0.003999999999999999,4.319725494384766,0.18087914034724237,0.18087914034724237,0.6514496927803379,4.614306573867798,33.0,1653.0,194.0
0.003999999999999999,4.317906236648559,0.180033148676157,0.180033148676157,0.6547619047619048,4.61212730884552,33.0,1653.0,195.0
0.003999999999999999,4.325575346946716,0.17946405693888665,0.17946405693888665,0.6309523809523809,4.62011640548706,33.0,1653.0,196.0
0.003999999999999999,4.324914789199829,0.17864298686385155,0.17864298686385155,0.6026785714285714,4.617215857505799,33.0,1653.0,197.0
0.003999999999999999,4.254044694900513,0.1755098030716181,0.1755098030716181,0.5416666666666666,4.541685738563538,33.0,593.0,198.0
0.003999999999999999,4.270006861686706,0.174108260050416,0.174108260050416,0.6622023809523809,4.556960830688476,34.0,1653.0,199.0
0.003999999999999999,4.3513279104232785,0.17651932649314403,0.17651932649314403,0.6577380952380952,4.645421862602234,34.0,1653.0,200.0
0.003999999999999999,4.347546124458313,0.17551243089139462,0.17551243089139462,0.6666666666666666,4.639340100288391,34.0,1653.0,201.0
0.003999999999999999,4.353735113143921,0.1741780238598585,0.1741780238598585,0.7127976190476191,4.647049088478088,34.0,1653.0,202.0
0.003999999999999999,4.370894360542297,0.17323063246905804,0.17323063246905804,0.6947004608294931,4.66416835308075,34.0,1653.0,203.0
0.003999999999999999,4.29290011882782,0.1695645383745432,0.1695645383745432,0.6488095238095238,4.581413321495056,34.0,593.0,204.0
0.003999999999999999,4.304012327194214,0.16886872120201588,0.16886872120201588,0.7247023809523809,4.591804480552673,35.0,1653.0,205.0
0.003999999999999999,4.38899227142334,0.1713409623503685,0.1713409623503685,0.7053571428571429,4.683561525344849,35.0,1653.0,206.0
0.003999999999999999,4.381789031028748,0.17042430698871613,0.17042430698871613,0.6887000768049155,4.675439052581787,35.0,1653.0,207.0
0.003999999999999999,4.376066098213196,0.1696808761358261,0.1696808761358261,0.6398809523809523,4.668366746902466,35.0,1653.0,208.0
0.003999999999999999,4.371956357955932,0.16901083946228027,0.16901083946228027,0.6592261904761905,4.664637012481689,35.0,1653.0,209.0
0.003999999999999999,4.2845964431762695,0.1655240345746279,0.1655240345746279,0.75,4.571897101402283,35.0,593.0,210.0
0.003999999999999999,4.292847080230713,0.16480046339333057,0.16480046339333057,0.665994623655914,4.581060914993286,36.0,1653.0,211.0
0.003999999999999999,4.365189409255981,0.16713427066802977,0.16713427066802977,0.681307603686636,4.65890326499939,36.0,1653.0,212.0
0.003999999999999999,4.353203802108765,0.1662177985906601,0.1662177985906601,0.6979166666666666,4.644344596862793,36.0,1653.0,213.0
0.003999999999999999,4.3597818994522095,0.16585165351629258,0.16585165351629258,0.6547619047619048,4.651902694702148,36.0,1653.0,214.0
