lr,data_time,loss,loss_cls,loss_bbox,time,epoch,iter,memory,step
0.00015219063063063066,1.489883820215861,0.9969587264916836,0.2915250418277887,0.7054336869563812,1.9056189488141964,4.0,39.0,5179.0,39.0
0.00015619459459459463,1.4527117252349853,1.004959386587143,0.2944055374711752,0.7105538520962,1.8656878113746642,4.0,40.0,5179.0,40.0
0.0001601985585585586,1.41732851470389,1.0169946769388711,0.30040707784454995,0.7165876020018648,1.82765531539917,4.0,41.0,5179.0,41.0
0.00016420252252252255,1.474313503219968,1.0303370101111275,0.30790611924160094,0.7224308937078431,1.8852250519252958,4.0,42.0,5179.0,42.0
0.0001682064864864865,1.440073667570602,1.046052372732828,0.3157309858604919,0.7303213910307995,1.847991616226906,4.0,43.0,5179.0,43.0
0.00017221045045045047,1.407390209761533,1.0553113601424478,0.32220312648198823,0.7331082363697615,1.8096309033307163,4.0,44.0,2697.0,44.0
0.0001762144144144144,1.4991604804992675,1.0619889656702677,0.3196283559004466,0.7423606134123273,1.9064445495605469,5.0,45.0,5179.0,45.0
0.00018021837837837838,1.4666569854902185,1.07278965867084,0.3283016221678775,0.7444880400662837,1.8720277651496555,5.0,46.0,5179.0,46.0
0.00018422234234234235,1.4403343860139237,1.0858766728259148,0.33401817527223143,0.7518585010411891,1.843381480967745,5.0,47.0,5179.0,47.0
0.0001882263063063063,1.4104107518990834,1.093902975320816,0.3420871527244647,0.7518158260112008,1.811549077431361,5.0,48.0,5179.0,48.0
0.00019223027027027027,1.465332352385229,1.1085939383020207,0.3499261438846588,0.7586677977625205,1.8694998634104827,5.0,49.0,5179.0,49.0
0.00019623423423423421,1.4425976800918578,1.1209324288368225,0.35777349531650543,0.7631589367985725,1.8448368120193481,5.0,50.0,5179.0,50.0
0.00020023819819819816,1.237182092666626,1.1422952830791473,0.364891861975193,0.7774034248292446,1.5849536895751952,5.0,51.0,5179.0,51.0
0.0002042421621621621,1.2371020889282227,1.1653321087360382,0.3714123448729515,0.7939197676628829,1.5851022624969482,5.0,52.0,5179.0,52.0
0.00020824612612612608,1.3092321014404298,1.1899403363466263,0.3811656379699707,0.8087747022509575,1.6611575746536256,5.0,53.0,5179.0,53.0
0.00021225009009009002,1.309232144355774,1.216618937253952,0.3925430426001549,0.8240758983790875,1.6605658626556397,5.0,54.0,5179.0,54.0
0.000216254054054054,1.266299796104431,1.2439542493224145,0.4026873630285263,0.8412668900191784,1.6119131469726562,5.0,55.0,2697.0,55.0
0.00022025801801801796,1.4019224786758422,1.2712097775936126,0.41428721010684966,0.8569225700199604,1.7519421339035035,6.0,56.0,5179.0,56.0
0.00022426198198198193,1.401922469139099,1.2977923786640166,0.4240692695975304,0.873723111897707,1.752084550857544,6.0,57.0,5179.0,57.0
0.00022826594594594588,1.3934624814987182,1.3228487479686737,0.4339814206957817,0.888867329210043,1.744124584197998,6.0,58.0,5179.0,58.0
0.00023226990990990985,1.3255152225494384,1.3484355026483537,0.4415608933568001,0.9068746122717858,1.6733602380752564,6.0,59.0,5179.0,59.0
0.0002362738738738738,1.4161822557449342,1.3722625321149826,0.45047409206628797,0.9217884431779385,1.768250789642334,6.0,60.0,5179.0,60.0
0.00024027783783783777,1.4165822458267212,1.3941882449388503,0.46030877739191056,0.9338794720172882,1.7715107774734498,6.0,61.0,5179.0,61.0
0.0002442818018018017,1.2951471376419068,1.413128173351288,0.46837740451097487,0.9447507721185684,1.645935664176941,6.0,62.0,5179.0,62.0
0.0002482857657657657,1.2951071500778197,1.4328699451684952,0.4773062112927437,0.955563735961914,1.6460956621170044,6.0,63.0,5179.0,63.0
0.0002522897297297296,1.3707959270477295,1.4392074114084243,0.48845025926828384,0.9507571530342102,1.725144419670105,6.0,64.0,5179.0,64.0
0.0002562936936936936,1.3826402616500855,1.452845864892006,0.4965848967432976,0.9562609684467316,1.7361621284484863,6.0,65.0,5179.0,65.0
0.00026029765765765754,1.2757696914672851,1.4691799241304397,0.501040478348732,0.9681394463777542,1.6226028251647948,6.0,66.0,2697.0,66.0
0.0002643016216216215,1.4109181213378905,1.4798125332593919,0.5072454383969307,0.9725670939683915,1.7649270868301392,7.0,67.0,5179.0,67.0
0.0002683055855855855,1.4109381103515626,1.4903438490629197,0.513039636015892,0.9773042124509811,1.7649363470077515,7.0,68.0,5179.0,68.0
0.00027230954954954946,1.410978112220764,1.4849845665693282,0.520270733833313,0.9647138327360153,1.7648635911941528,7.0,69.0,5179.0,69.0
0.00027631351351351343,1.3326300477981567,1.492395595908165,0.5285498175024986,0.963845779299736,1.6817628288269042,7.0,70.0,5179.0,70.0
0.0002803174774774774,1.4426444005966186,1.4915383499860764,0.5323219642043113,0.9592163878679275,1.7968990230560302,7.0,71.0,5179.0,71.0
0.0002843214414414413,1.4426643562316894,1.5099557489156723,0.5429260423779487,0.967029709815979,1.7993887567520142,7.0,72.0,5179.0,72.0
0.0002883254054054053,1.316377124786377,1.5439331334829332,0.5698325341939926,0.9741006028652192,1.6690213012695312,7.0,73.0,5179.0,73.0
0.0002923293693693692,1.31637713432312,1.560752215385437,0.5799670016765595,0.9807852172851562,1.6690298748016357,7.0,74.0,5179.0,74.0
0.0002963333333333332,1.389035506248474,1.5581176996231079,0.5817512583732605,0.976366446018219,1.7455954027175904,7.0,75.0,5179.0,75.0
0.0003003372972972971,1.389015522003174,1.5661756849288941,0.5914096572995186,0.9747660326957702,1.744757513999939,7.0,76.0,5179.0,76.0
0.00030434126126126107,1.2903952836990356,1.5527787399291992,0.5904780569672584,0.9623006868362427,1.6404875421524048,7.0,77.0,2697.0,77.0
0.00030834522522522504,1.4057785701751708,1.5518404054641723,0.5949702742695808,0.9568701350688934,1.7598381328582764,8.0,78.0,5179.0,78.0
0.000312349189189189,1.4057985830307007,1.531226599216461,0.599523523747921,0.9317030775547027,1.7606241512298584,8.0,79.0,5179.0,79.0
0.000316353153153153,1.4057785844802857,1.5187424850463866,0.6021119621396065,0.9166305243968964,1.761394968032837,8.0,80.0,5179.0,80.0
0.0003203571171171169,1.319181056022644,1.504428722858429,0.6085281291604042,0.8959005939960479,1.6706139707565308,8.0,81.0,5179.0,81.0
0.0003243610810810809,1.4166350078582763,1.491931025981903,0.6128409543633461,0.8790900719165802,1.7728213024139405,8.0,82.0,5179.0,82.0
0.00032836504504504485,1.4166349792480468,1.4790038061141968,0.6070445433259011,0.871959263086319,1.7753510904312133,8.0,83.0,5179.0,83.0
0.00033236900900900876,1.2933406829833984,1.4644122481346131,0.6031892457604409,0.8612230026721954,1.6457967948913574,8.0,84.0,5179.0,84.0
0.00033637297297297274,1.2933207178115844,1.4567657899856568,0.6026851531863212,0.8540806376934051,1.6451545333862305,8.0,85.0,5179.0,85.0
0.0003403769369369367,1.366267156600952,1.4500120854377747,0.6043784031271935,0.8456336843967438,1.722436680793762,8.0,86.0,5179.0,86.0
0.0003443809009009006,1.366247148513794,1.4432471799850464,0.6081907376646996,0.8350564444065094,1.721406674385071,8.0,87.0,5179.0,87.0
0.00034838486486486454,1.2759874868392944,1.4003821849822997,0.5736073312163353,0.8267748558521271,1.6245203113555908,8.0,88.0,2697.0,88.0
0.0003523888288288285,1.3991711282730102,1.3942369723320007,0.5797285756468773,0.814508398771286,1.7519840002059937,9.0,89.0,5179.0,89.0
0.00035639279279279243,1.3991711282730102,1.3902288842201234,0.5813297566771507,0.8088991284370423,1.7522164869308472,9.0,90.0,5179.0,90.0
0.00036039675675675635,1.3992111206054687,1.3861097192764282,0.5828221401572228,0.8032875800132752,1.75248939037323,9.0,91.0,5179.0,91.0
0.00036440072072072027,1.3230571460723877,1.3794568300247192,0.5765431216359138,0.8029137098789215,1.6738469314575195,9.0,92.0,5179.0,92.0
0.0003684046846846842,1.4205591440200807,1.3682498931884766,0.5733312699198723,0.794918624162674,1.7760515356063842,9.0,93.0,5179.0,93.0
0.0003724086486486481,1.42055908203125,1.362734489440918,0.5702390417456626,0.792495448589325,1.7789380311965943,9.0,94.0,5179.0,94.0
0.000376412612612612,1.3098581171035766,1.3575010752677918,0.5719850206375122,0.7855160558223724,1.6623881244659424,9.0,95.0,5179.0,95.0
0.000380416576576576,1.309838104248047,1.345461151599884,0.5634458208084107,0.7820153319835663,1.6619427394866944,9.0,96.0,5179.0,96.0
0.00038442054054053996,1.3785699033737182,1.3326496529579162,0.5578458625078201,0.7748037922382355,1.7359159326553344,9.0,97.0,5179.0,97.0
0.0003884245045045039,1.3785307550430297,1.3238721561431885,0.5509282451868057,0.7729439127445221,1.7353581094741821,9.0,98.0,5179.0,98.0
0.00039242846846846785,1.2965393733978272,1.3071461462974547,0.5442842704057693,0.7628618776798248,1.6456229782104492,9.0,99.0,2697.0,99.0
0.0003964324324324318,1.4207928848266602,1.2961204385757445,0.539979777932167,0.756140662431717,1.7733926963806153,10.0,100.0,5179.0,100.0
0.0004004363963963958,1.4174329090118407,1.3021328616142274,0.5415128695964814,0.7606199944019317,1.7704726839065552,10.0,101.0,5179.0,101.0
0.00040444036036035977,1.4174529218673706,1.2965328359603883,0.5384517920017242,0.7580810475349427,1.7703127002716064,10.0,102.0,5179.0,102.0
0.00040844432432432374,1.3453229093551635,1.2897823810577393,0.5336187320947647,0.7561636519432068,1.694432988166809,10.0,103.0,5179.0,103.0
0.0004124482882882877,1.4294888591766357,1.2803390431404114,0.5286758929491043,0.7516631531715393,1.7843226099014282,10.0,104.0,5179.0,104.0
0.00041645225225225163,1.4295088577270507,1.2708895349502562,0.5224335461854934,0.748455992937088,1.7872820949554444,10.0,105.0,5179.0,105.0
0.00042045621621621555,1.2939261770248414,1.2620577263832091,0.5164890187978745,0.7455687129497528,1.6471436548233032,10.0,106.0,5179.0,106.0
0.0004244601801801795,1.2939261865615845,1.2523997449874877,0.5106490278244018,0.7417507219314575,1.6472985935211182,10.0,107.0,5179.0,107.0
0.00042846414414414344,1.3661131238937378,1.2428934383392334,0.5048633325099945,0.7380301129817962,1.7217163467407226,10.0,108.0,5179.0,108.0
0.00043246810810810735,1.3660931253433228,1.2360440587997437,0.5043786895275116,0.7316653752326965,1.7215364360809327,10.0,109.0,5179.0,109.0
0.0004364720720720713,1.2754061174392701,1.2311305451393126,0.5036726415157318,0.7274579095840454,1.6244294118881226,10.0,110.0,2697.0,110.0
0.0004404760360360353,1.3924668073654174,1.2275096487998962,0.49859580397605896,0.7289138507843017,1.7473822402954102,11.0,111.0,5179.0,111.0
0.00044447999999999927,1.3966467905044555,1.2215601086616517,0.49429570376873017,0.7272644126415253,1.7516406822204589,11.0,112.0,5179.0,112.0
0.00044848396396396324,1.396657452583313,1.2139938640594483,0.4879101085662842,0.7260837650299072,1.7515169668197632,11.0,113.0,5179.0,113.0
0.0004524879279279272,1.320968689918518,1.2053295803070068,0.48034606099128724,0.7249835276603699,1.6726282167434692,11.0,114.0,5179.0,114.0
0.00045649189189189124,1.3938972520828248,1.2048826599121094,0.4776585328578949,0.7272241365909576,1.7513433837890624,11.0,115.0,5179.0,115.0
0.0004604958558558552,1.4005372905731202,1.1978420805931091,0.4748927080631256,0.7229493820667267,1.7606633806228638,11.0,116.0,5179.0,116.0
0.00046449981981981924,1.2653888654708862,1.1964370226860046,0.47322914004325867,0.7232078921794891,1.6185095405578613,11.0,117.0,5179.0,117.0
0.0004685037837837832,1.2653688669204712,1.1919588255882263,0.47097395300865175,0.7209848809242249,1.6186829423904419,11.0,118.0,5179.0,118.0
0.0004725077477477472,1.335140013694763,1.1871244812011719,0.4665025407075882,0.7206219482421875,1.6921285104751587,11.0,119.0,5179.0,119.0
0.0004765117117117111,1.3351199674606322,1.17953142285347,0.4614947730302811,0.7180366563796997,1.6917816257476808,11.0,120.0,5179.0,120.0
0.00048051567567567507,1.2251056289672853,1.1750208985805513,0.4582724344730377,0.7167484700679779,1.5742149686813354,11.0,121.0,2697.0,121.0
0.000484519639639639,1.3509886407852172,1.1684888112545013,0.45077614068984984,0.7177126753330231,1.7040189266204835,12.0,122.0,5179.0,122.0
0.000488523603603603,1.3510086488723756,1.143999823331833,0.4294977480173111,0.714502079486847,1.7039089345932006,12.0,123.0,5179.0,123.0
0.0004925275675675669,1.3510086393356324,1.14013965010643,0.4253202670812607,0.7148193883895874,1.7039403676986695,12.0,124.0,5179.0,124.0
0.0004965315315315308,1.2783495283126831,1.135795797109604,0.42205497026443484,0.7137408304214478,1.627294087409973,12.0,125.0,5179.0,125.0
0.0005005354954954948,1.3684612226486206,1.130153521299362,0.4151711827516556,0.7149823415279388,1.7216236734390258,12.0,126.0,5179.0,126.0
0.0005045394594594587,1.3684812307357788,1.1249788844585418,0.41031481832265854,0.7146640694141388,1.7241335725784301,12.0,127.0,5179.0,127.0
0.0005085434234234226,1.2530979776382447,1.1232320332527161,0.40790366262197497,0.7153283751010895,1.604493556022644,12.0,128.0,5179.0,128.0
0.0005125473873873865,1.2530979776382447,1.1173670494556427,0.4021784797310829,0.7151885735988617,1.6034862327575683,12.0,129.0,5179.0,129.0
0.0005165513513513505,1.336324872970581,1.1123283994197846,0.39886713415384295,0.7134612703323364,1.6903351545333862,12.0,130.0,5179.0,130.0
0.0005205553153153146,1.3363057231903077,1.1042181575298309,0.39203995078802106,0.7121782112121582,1.6898120069503784,12.0,131.0,5179.0,131.0
0.0005245592792792786,1.2388504362106323,1.0963358652591706,0.38603033661842345,0.7103055346012116,1.5854039573669434,12.0,132.0,2697.0,132.0
0.0005285632432432425,1.3547596263885497,1.08701397895813,0.37964019417762757,0.7073737907409668,1.7071433687210082,13.0,133.0,5179.0,133.0
0.0005325672072072064,1.354799633026123,1.081692476272583,0.3748797714710236,0.7068127107620239,1.707403359413147,13.0,134.0,5179.0,134.0
0.0005365711711711703,1.354859619140625,1.0782198977470399,0.37371635556221006,0.7045035481452941,1.7078456354141236,13.0,135.0,5179.0,135.0
0.0005405751351351343,1.2819131898880005,1.0748311686515808,0.37105892777442934,0.7037722444534302,1.6306002950668335,13.0,136.0,5179.0,136.0
0.0005445790990990983,1.368026008605957,1.0707669901847838,0.36807905793190004,0.7026879358291626,1.7219431114196777,13.0,137.0,5179.0,137.0
0.0005485830630630623,1.376025972366333,1.066130859851837,0.3642265796661377,0.7019042837619781,1.732753839492798,13.0,138.0,5179.0,138.0
0.0005525870270270263,1.2528423357009888,1.0587930560112,0.35781587183475494,0.7009771883487701,1.60493013381958,13.0,139.0,5179.0,139.0
0.0005565909909909904,1.252842345237732,1.0563368010520935,0.35476054131984713,0.7015762639045715,1.6054170799255372,13.0,140.0,5179.0,140.0
0.0005605949549549543,1.3250953340530396,1.0502208733558656,0.3484015214443207,0.7018193566799164,1.6812700414657593,13.0,141.0,5179.0,141.0
0.0005645989189189182,1.3379673337936402,1.0455591487884521,0.34973410427570345,0.6958250486850739,1.6934649181365966,13.0,142.0,5179.0,142.0
0.0005686028828828821,1.240465326309204,1.0404722237586974,0.3464497417211533,0.6940224850177765,1.5890565776824952,13.0,143.0,2697.0,143.0
0.000572606846846846,1.3731949853897094,1.0393574523925782,0.3471351021528244,0.6922223544120789,1.7276214122772218,14.0,144.0,5179.0,144.0
0.0005766108108108101,1.3732148790359497,1.0354169130325317,0.3459818449616432,0.6894350707530975,1.727012686729431,14.0,145.0,5179.0,145.0
0.000580614774774774,1.3732149553298951,1.0324831449985503,0.34597634106874464,0.6865068066120148,1.7269415140151978,14.0,146.0,5179.0,146.0
0.0005846187387387379,1.2999332571029663,1.0276965403556824,0.34489409416913985,0.6828024482727051,1.648885645866394,14.0,147.0,5179.0,147.0
0.0005886227027027018,1.3868878269195557,1.0271235132217407,0.34302786499261856,0.6840956509113312,1.7402103281021117,14.0,148.0,5179.0,148.0
0.0005926266666666658,1.3868887186050416,1.025847978591919,0.34222491949796674,0.6836230623722076,1.7428626966476441,14.0,149.0,5179.0,149.0
0.0005966306306306299,1.2561232328414917,1.0200415718555451,0.3379954418540001,0.6820461332798005,1.608726043701172,14.0,150.0,5179.0,150.0
0.0006006345945945938,1.256103229522705,1.0051759696006775,0.3324795410037041,0.672696430683136,1.6079460334777833,14.0,151.0,5179.0,151.0
0.0006046385585585578,1.3240950059890748,1.0297148060798644,0.3558376905322075,0.6738771164417267,1.6791777944564819,14.0,152.0,5179.0,152.0
0.0006086425225225217,1.329636936187744,1.0265317785739898,0.3541353359818459,0.6723964440822602,1.683838782310486,14.0,153.0,5179.0,153.0
0.0006126464864864856,1.245470962524414,1.0256480276584625,0.34996207743883134,0.6756859517097473,1.5916208410263062,14.0,154.0,2697.0,154.0
0.0006166504504504497,1.3617516994476317,1.0250731337070464,0.34912000328302384,0.6759531319141387,1.7115827846527099,15.0,155.0,5179.0,155.0
0.0006206544144144136,1.3675880527496338,1.0243838226795197,0.34732459038496016,0.677059234380722,1.717430076599121,15.0,156.0,5179.0,156.0
0.0006246583783783776,1.3675880575180053,1.0244625318050384,0.34953567951917647,0.6749268555641175,1.7173154878616332,15.0,157.0,5179.0,157.0
0.0006286623423423416,1.2954211139678955,1.025752009153366,0.3521813532710075,0.6735706579685211,1.6431093072891236,15.0,158.0,5179.0,158.0
0.0006326663063063056,1.3860501480102538,1.0245903766155242,0.3501438733935356,0.6744465065002442,1.7389303493499755,15.0,159.0,5179.0,159.0
0.0006366702702702695,1.3860694074630737,1.0224992287158967,0.3478067955374718,0.6746924376487732,1.7415096187591552,15.0,160.0,5179.0,160.0
0.0006406742342342334,1.270967230796814,1.0246317493915558,0.35137522548437117,0.6732565259933472,1.6203173303604126,15.0,161.0,5179.0,161.0
0.0006446781981981974,1.266767268180847,1.0246604454517365,0.3547131749987602,0.6699472713470459,1.616258978843689,15.0,162.0,5179.0,162.0
0.0006486821621621613,1.3370965909957886,1.0280710685253143,0.35839586943387985,0.6696751999855042,1.6904335641860961,15.0,163.0,5179.0,163.0
0.0006526861261261254,1.3373965835571289,1.0303603851795196,0.35980669349431993,0.6705536937713623,1.6904735612869262,15.0,164.0,5179.0,164.0
0.0006566900900900893,1.2525636959075928,1.0273514997959137,0.3597421619296074,0.6676093375682831,1.597580680847168,15.0,165.0,2697.0,165.0
0.0006606940540540532,1.3558055543899536,1.0272926914691924,0.36279857367277146,0.6644941174983978,1.707789740562439,16.0,166.0,5179.0,166.0
0.0006646980180180172,1.3579655504226684,1.0295311796665192,0.36384791761636737,0.665683263540268,1.7098697519302368,16.0,167.0,5179.0,167.0
0.0006687019819819811,1.3580055379867553,1.0348065030574798,0.3665054187178612,0.6683010852336884,1.7100097513198853,16.0,168.0,5179.0,168.0
0.0006727059459459451,1.288214373588562,1.0357542717456818,0.36752974659204485,0.6682245266437531,1.6366699361801147,16.0,169.0,5179.0,169.0
0.000676709909909909,1.3746924924850463,1.0371041655540467,0.3690288171172142,0.668075350522995,1.7286479377746582,16.0,170.0,5179.0,170.0
0.000680713873873873,1.3747124814987182,1.0370531868934632,0.36824155658483504,0.6688116323947907,1.731885209083557,16.0,171.0,5179.0,171.0
0.000684717837837837,1.2488295030593872,1.0372320556640624,0.3683216658234596,0.6689103925228119,1.6021597051620484,16.0,172.0,5179.0,172.0
0.000688721801801801,1.2487895059585572,1.0387840604782104,0.36914909571409227,0.6696349680423737,1.6017397117614747,16.0,173.0,5179.0,173.0
0.000692725765765765,1.3258689785003661,1.0361230599880218,0.36870802849531176,0.6674150335788727,1.681366777420044,16.0,174.0,5179.0,174.0
0.000696729729729729,1.3258297157287597,1.0403738963603972,0.37220543533563616,0.6681684625148773,1.680534429550171,16.0,175.0,5179.0,175.0
0.0007007336936936929,1.2357180213928223,1.0358664059638978,0.37167531460523606,0.6641910934448242,1.5842027425765992,16.0,176.0,2697.0,176.0
0.0007047376576576568,1.3587561559677124,1.0335364353656769,0.37281000792980196,0.6607264304161071,1.7132109832763671,17.0,177.0,5179.0,177.0
0.0007087416216216208,1.369076132774353,1.0335029506683349,0.3739040547609329,0.6595988988876342,1.723657145500183,17.0,178.0,5179.0,178.0
0.0007127455855855847,1.3690961170196534,1.0373010408878327,0.3783173316717148,0.6589837121963501,1.724317078590393,17.0,179.0,5179.0,179.0
0.0007167495495495486,1.2859092378616332,1.034692792892456,0.3772974044084549,0.6573953902721406,1.637065715789795,17.0,180.0,5179.0,180.0
0.0007207535135135125,1.3555398082733154,1.0321536803245543,0.3777413833141327,0.6544122993946075,1.710360279083252,17.0,181.0,5179.0,181.0
0.0007247574774774765,1.3666104984283447,1.0305017912387848,0.3780187079310417,0.6524830853939056,1.7238909959793092,17.0,182.0,5179.0,182.0
0.0007287614414414406,1.250741295814514,1.029657130241394,0.3760791063308716,0.6535780262947083,1.6021817922592163,17.0,183.0,5179.0,183.0
0.0007327654054054045,1.250701322555542,1.0313270902633667,0.37904893577098847,0.6522781562805176,1.601801781654358,17.0,184.0,5179.0,184.0
0.0007367693693693684,1.3220289468765258,1.0307371068000792,0.3789700150489807,0.6517670929431916,1.67748037815094,17.0,185.0,5179.0,185.0
0.0007407733333333324,1.32534893989563,1.0271738827228547,0.3764882302284241,0.6506856548786163,1.680438108444214,17.0,186.0,5179.0,186.0
0.0007447772972972963,1.2392361402511596,1.0191326677799224,0.3716017919778824,0.6475308775901795,1.5868741989135742,17.0,187.0,2697.0,187.0
0.0007487812612612603,1.3416588640213012,1.0133060503005982,0.36941096603870394,0.6438950860500335,1.6934500789642335,18.0,188.0,5179.0,188.0
0.0007527852252252243,1.3416788387298584,1.0103741848468781,0.3674710261821747,0.6429031598567962,1.6940898036956786,18.0,189.0,5179.0,189.0
0.0007567891891891882,1.3416788578033447,1.0111915743350983,0.3685206323862076,0.6426709449291229,1.6935818338394164,18.0,190.0,5179.0,190.0
0.0007607931531531522,1.2694058799743653,1.009799622297287,0.3699585920572281,0.6398410320281982,1.6177888584136964,18.0,191.0,5179.0,191.0
0.0007647971171171161,1.3446761274337768,1.008182166814804,0.37066667914390566,0.6375154900550842,1.6990469741821288,18.0,192.0,5179.0,192.0
0.0007688010810810802,1.3642189884185791,1.0107604777812957,0.37092657685279845,0.6398339033126831,1.721003589630127,18.0,193.0,5179.0,193.0
0.0007728050450450442,1.2315093755722046,1.0087805807590484,0.36648825645446775,0.6422923254966736,1.5822298479080201,18.0,194.0,5179.0,194.0
0.0007768090090090082,1.2315094089508056,1.0099280333518983,0.36740409284830094,0.6425239419937134,1.5820035791397096,18.0,195.0,5179.0,195.0
