lr,data_time,loss,loss_rpn_cls,loss_rpn_bbox,loss_cls,acc,loss_bbox,time,epoch,memory,step
0.0009809619238476952,0.11268523216247558,0.8701257216930389,0.618313740491867,0.02108688645064831,0.20366277441382408,99.4140625,0.027062326250597835,0.5093235492706298,1.0,3489.0,25.0
0.0010210020040080157,0.1084281114431528,0.8549778427069004,0.6080072831649047,0.022132919599803593,0.19830110024374265,99.4140625,0.02653654559981078,0.5002341912342951,1.0,3807.0,26.0
0.0010610420841683363,0.10452338501259133,0.8384855599315079,0.5955777311766589,0.021677553826184186,0.19470431227926854,99.12109375,0.026525968366681977,0.49144642441361036,1.0,3489.0,27.0
0.001101082164328657,0.10086183037076678,0.8190162107348442,0.5810780876449176,0.021197232317977717,0.19075638069106,99.4140625,0.025984515926601098,0.48196769612176077,1.0,3179.0,28.0
0.0011411222444889777,0.0975217654787261,0.8260013656369571,0.5659275106314955,0.021381679825998586,0.20754897196231217,95.80078125,0.031143208861286784,0.47448603860263167,1.0,3490.0,29.0
0.0011811623246492983,0.09433771769205729,0.8125014354785284,0.5516570284962654,0.021217854227870703,0.207658343637983,98.53515625,0.03196821357899656,0.4676364898681641,1.0,3490.0,30.0
0.001221202404809619,0.09139134037879205,0.803477019071579,0.5373548624976989,0.020988664139182336,0.2116653862739763,97.65625,0.03346810990854377,0.4600030452974381,1.0,3179.0,31.0
0.0012612424849699397,0.0885978639125824,0.8014876963570714,0.5246567507274449,0.021281026827637106,0.2180460022063926,96.2890625,0.03750391952780774,0.4539717063307762,1.0,3808.0,32.0
0.0013012825651302605,0.08600398988434763,0.7874553320985852,0.5120676293066053,0.02089211166920987,0.21634961088949983,98.046875,0.038145982371078746,0.4473058888406465,1.0,3179.0,33.0
0.0013413226452905812,0.0835627036936143,0.7798307529267143,0.5001017637550831,0.020558723988121048,0.2173665543908582,95.80078125,0.0418037127580165,0.4419439820682301,1.0,3489.0,34.0
0.0013813627254509017,0.08126091275896345,0.7728565292698997,0.4891815717731203,0.02028434965759516,0.21747802974922317,95.41015625,0.0459125790944589,0.4368598529270717,1.0,3489.0,35.0
0.0014214028056112223,0.0790870123439365,0.765657962196403,0.47942714268962544,0.020109189725998376,0.21607634145766497,94.82421875,0.05004528906687887,0.43211375342475045,1.0,3490.0,36.0
0.001461442885771543,0.07703062005945154,0.7570528154437607,0.4703613765336372,0.019870853479448204,0.21404469466289958,95.60546875,0.05277589121455881,0.4276512120221112,1.0,3490.0,37.0
0.0015014829659318637,0.07508245267366108,0.7495608745436919,0.4607915250878585,0.01962813357577512,0.21283199451863766,95.3125,0.056309221575869935,0.42334461212158203,1.0,3489.0,38.0
0.0015415230460921845,0.07323418519435784,0.7404259863572243,0.4515868075765096,0.01928119184688116,0.21065496223477218,95.99609375,0.058903024334890336,0.4184127037341778,1.0,3179.0,39.0
0.001581563126252505,0.07147833108901977,0.7374708585441112,0.4431065771728754,0.019739408465102314,0.2121181552298367,94.921875,0.06250671741436235,0.41452736854553224,1.0,3490.0,40.0
0.0016216032064128257,0.069808122588367,0.7358773619663425,0.43463321611648653,0.0201568630319543,0.21273509040474892,93.26171875,0.06835219115813876,0.4109047505913711,1.0,3489.0,41.0
0.0016616432865731463,0.06821744782584054,0.7272900293270746,0.42594933332431884,0.020035436354754937,0.21100900331068606,96.09375,0.0702962545134748,0.4074546212241763,1.0,3489.0,42.0
0.0017016833667334668,0.06670076902522597,0.7226684433083201,0.41741380442020504,0.0200144650934394,0.21073571653213613,93.75,0.07450445548111442,0.4038859300835188,1.0,3489.0,43.0
0.0017417234468937875,0.06525302475148981,0.7168102216991511,0.40906948901035567,0.020052277885208077,0.21036443021148443,95.5078125,0.07732402327449316,0.40075216510079126,1.0,3489.0,44.0
0.001781763527054108,0.06387050946553548,0.7052738226122326,0.40067040042744745,0.01982644417633613,0.2070399200750722,97.75390625,0.07773705668643945,0.3979033629099528,1.0,3808.0,45.0
0.0018218036072144288,0.06254724315975023,0.6985989449464757,0.39274084697599,0.019637410670680845,0.20602670789736768,95.41015625,0.08019397810162247,0.39505762120951776,1.0,3489.0,46.0
0.0018618436873747493,0.06125901100483346,0.6900565487907288,0.3850899486148611,0.01946159866341251,0.20421501320410282,96.6796875,0.0812899867974301,0.3920563890578899,1.0,3489.0,47.0
0.00190188376753507,0.06004529198010763,0.6877470379695296,0.377975379039223,0.019613929422727477,0.20439644584742686,93.26171875,0.08576128241353824,0.3893630802631378,1.0,3489.0,48.0
0.0019419238476953906,0.05886156218392508,0.681613707116672,0.3710264941411359,0.019470563994682565,0.20467081597569037,96.38671875,0.08644583225915474,0.38681820947296763,1.0,3489.0,49.0
0.0019819639278557113,0.05772432804107666,0.6716170611977578,0.36411296263337134,0.019209125274792314,0.20181308664381503,97.65625,0.0864818857377395,0.38363105297088623,1.0,3179.0,50.0
0.0020220040080160323,0.0028019046783447268,0.6551867929100991,0.3518098469823599,0.01986687977798283,0.1930984730273485,95.01953125,0.09041159355547279,0.25453910827636717,1.0,3489.0,51.0
0.002062044088176353,0.0028019046783447268,0.6323340401053429,0.33883281096816065,0.01972099016420543,0.18109720937907695,96.09375,0.09268302930053324,0.2547252607345581,1.0,3489.0,52.0
0.0021020841683366733,0.0028019332885742187,0.6075678065419197,0.3258002942055464,0.019153932649642227,0.1680856893211603,96.875,0.09452788901980966,0.25495501518249514,1.0,3489.0,53.0
0.002142124248496994,0.0027819252014160156,0.5983992090821266,0.3133761583268642,0.019943689722567798,0.1641505167633295,91.69921875,0.10092884344514459,0.25589073181152344,1.0,3489.0,54.0
0.002182164328657315,0.002801957130432129,0.5808322277665138,0.3004090341925621,0.019869168903678656,0.15714284472167492,95.60546875,0.10341118035372347,0.25615185260772705,1.0,3489.0,55.0
0.0022222044088176353,0.002781972885131836,0.5647390553355217,0.2876144439727068,0.01960480084642768,0.15214198879897595,96.09375,0.10537782070692629,0.2558015823364258,1.0,3179.0,56.0
0.002262244488977956,0.002781972885131836,0.5503664129972458,0.2746613571047783,0.019396549053490163,0.14965215586125852,97.55859375,0.106656350097619,0.25592068672180174,1.0,3489.0,57.0
0.0023022845691382764,0.002821979522705078,0.5399021631479264,0.2618990051746368,0.01916790019720793,0.14971831105649472,96.6796875,0.1091169462352991,0.2552129554748535,1.0,3179.0,58.0
0.002342324649298597,0.0028219890594482423,0.5289013057947158,0.24890056043863296,0.01900859788991511,0.1493453470617533,97.36328125,0.11164680048823357,0.2554266309738159,1.0,3179.0,59.0
0.0023823647294589174,0.002802004814147949,0.5238305729627609,0.23640996530652048,0.018913041641935704,0.15199880264699459,93.75,0.11650876350700855,0.2556451892852783,1.0,3489.0,60.0
0.002422404809619238,0.0028020191192626954,0.5162062311172485,0.22413370601832866,0.019421483809128403,0.15383227817714215,95.80078125,0.1188187638670206,0.25635016441345215,1.0,3489.0,61.0
0.0024624448897795585,0.0028020286560058593,0.5056936177611351,0.21182998947799206,0.019796531880274415,0.15431005790829658,98.73046875,0.11975703876465559,0.25651093006134035,1.0,3808.0,62.0
0.002502484969939879,0.0028017616271972657,0.49556187599897383,0.19941133461892604,0.019780545057728888,0.15491881281137465,96.6796875,0.12145118366926909,0.25661017417907717,1.0,3179.0,63.0
0.0025425250501001995,0.0027817440032958983,0.48659430593252184,0.18709702111780643,0.019364515068009496,0.15629712149500846,95.80078125,0.12383564803749322,0.2566412353515625,1.0,3489.0,64.0
0.00258256513026052,0.0027816247940063476,0.47740031689405443,0.1748200237005949,0.01929331456311047,0.15756611078977584,96.484375,0.12572086740285157,0.2570812129974365,1.0,3489.0,65.0
0.002622605210420841,0.0028015947341918945,0.46810686081647873,0.1630491790920496,0.01927426495589316,0.1583395204693079,97.65625,0.1274438953027129,0.25714122772216796,1.0,3489.0,66.0
0.0026626452905811615,0.0028016042709350587,0.4583550283312798,0.1513661114126444,0.019219555342569947,0.15848476015031338,96.58203125,0.12928460080176593,0.25644124031066895,1.0,3179.0,67.0
0.0027026853707414825,0.0027816057205200194,0.44792880445718763,0.13987187929451467,0.019128153407946227,0.15870021499693393,96.77734375,0.13022855591028928,0.2561212110519409,1.0,3179.0,68.0
0.002742725450901803,0.0027816104888916016,0.4413715401291847,0.12892196476459503,0.018625951940193772,0.16001765720546246,94.53125,0.13380596499890088,0.2560412406921387,1.0,3489.0,69.0
0.0027827655310621235,0.0028015947341918945,0.43173563688993455,0.11820711143314838,0.018483646605163814,0.16034229315817355,98.53515625,0.1347025846131146,0.2556812334060669,1.0,3179.0,70.0
0.002822805611222444,0.0028016138076782226,0.4213296654820442,0.10749861977994442,0.018082373291254044,0.1594127891212702,96.19140625,0.13633588152006268,0.2549842596054077,1.0,3179.0,71.0
0.0028628456913827646,0.0028016138076782226,0.41711954325437545,0.09836686797440052,0.018251665178686382,0.1608482850342989,95.01953125,0.13965272272005677,0.2543442440032959,1.0,3179.0,72.0
0.002902885771543085,0.0028016042709350587,0.40707976788282396,0.088067875392735,0.01761693101376295,0.16042939238250256,97.65625,0.1409655669517815,0.25371226310729983,1.0,3179.0,73.0
0.002942925851703406,0.0028015804290771485,0.4022906389832497,0.08014024425297976,0.01772568192332983,0.16081200413405894,95.99609375,0.14361270543187857,0.2537238645553589,1.0,3179.0,74.0
0.002982965931863727,0.0028015565872192383,0.4001170238852501,0.07337887447327375,0.017538820551708342,0.1616092597693205,94.7265625,0.1475900661572814,0.2530527639389038,1.0,3179.0,75.0
0.0030230060120240475,0.002821540832519531,0.3943907818198204,0.0667809258401394,0.01669274634681642,0.16151122368872164,97.55859375,0.14940588295459747,0.25221273899078367,1.0,3179.0,76.0
0.0030630460921843685,0.0028215503692626954,0.3936770823597908,0.061922214701771734,0.016874593840911986,0.16275793828070165,95.21484375,0.15212233241647483,0.2522534608840942,1.0,3489.0,77.0
0.003103086172344689,0.002821555137634277,0.39625875622034074,0.058819075748324394,0.017199472235515715,0.16413814775645733,94.140625,0.15610205754637718,0.2531765985488892,1.0,3808.0,78.0
0.003143126252505009,0.0028015565872192383,0.37911135017871855,0.056563570871949194,0.01706493874080479,0.1514934491366148,98.33984375,0.15398938849568367,0.2532098436355591,1.0,3489.0,79.0
0.00318316633266533,0.002821521759033203,0.3771126252412796,0.054515463933348655,0.016911895582452416,0.14944917969405652,95.703125,0.15623608388006688,0.25316983699798584,1.0,3489.0,80.0
0.003223206412825651,0.0028415203094482424,0.37327753245830536,0.05281842336058617,0.016772497156634928,0.14515307687222959,95.60546875,0.15853353329002856,0.2538698387145996,1.0,3489.0,81.0
0.0032632464929859715,0.0028415536880493164,0.3651384460926056,0.050793229714035985,0.016614441582933067,0.139252792224288,95.99609375,0.15847798116505146,0.2534603548049927,1.0,3489.0,82.0
0.003303286573146292,0.002841544151306152,0.3672361421585083,0.04929881185293197,0.01665601837448776,0.13907120160758496,94.04296875,0.162210109308362,0.2540359115600586,1.0,3489.0,83.0
0.003343326653306613,0.002821540832519531,0.3687432110309601,0.048042909279465675,0.017043092800304294,0.13804797075688838,91.69921875,0.16560923762619495,0.2540158796310425,1.0,3489.0,84.0
0.0033833667334669335,0.002801551818847656,0.36279066383838654,0.04623126320540905,0.017059215595945715,0.13571796976029873,97.16796875,0.16378221563994885,0.25402749061584473,1.0,3489.0,85.0
0.003423406813627254,0.0028015422821044923,0.3609902435541153,0.04422447606921196,0.017532219225540758,0.1355491852015257,95.703125,0.16368436329066754,0.26140780448913575,1.0,4571.0,86.0
0.003463446893787575,0.00670156478881836,0.3605996125936508,0.041909035965800284,0.017703113248571753,0.13575761698186398,94.04296875,0.1652298467606306,0.2652878141403198,2.0,3489.0,87.0
0.0035034869739478955,0.00670156478881836,0.3561071473360062,0.04032329704612494,0.01757861824706197,0.13443777598440648,96.58203125,0.16376745663583278,0.26532779693603514,2.0,3489.0,88.0
0.003543527054108216,0.006721572875976562,0.35251189827919005,0.03861941289156676,0.01756975568830967,0.13364253155887126,97.36328125,0.16268019907176495,0.26542307376861574,2.0,3179.0,89.0
0.003583567134268537,0.006701593399047852,0.34693544983863833,0.03688250046223402,0.01704572221264243,0.13092987380921842,95.01953125,0.16207735382020474,0.26476308822631833,2.0,3179.0,90.0
0.003623607214428858,0.006701593399047852,0.33978118538856505,0.035376132391393186,0.016489705312997104,0.12854004703462124,95.703125,0.15937530182301998,0.2641030788421631,2.0,3179.0,91.0
0.003663647294589179,0.006701602935791016,0.3401978516578674,0.034863182567059996,0.016886646524071694,0.1283488719910383,95.01953125,0.16009915195405483,0.2641030979156494,2.0,3489.0,92.0
0.0037036873747495,0.006701593399047852,0.3367790639400482,0.034213857799768446,0.01677226848900318,0.12714456491172313,95.8984375,0.1586483743041754,0.26372307777404785,2.0,3179.0,93.0
0.003743727454909821,0.006701602935791016,0.33637925386428835,0.0340928716212511,0.017220016717910767,0.12642961762845517,94.140625,0.1586367493122816,0.26370306968688967,2.0,3489.0,94.0
0.0037837675350701414,0.006700835227966309,0.3393814679980278,0.03397747229784727,0.017433980964124202,0.12765115477144717,95.80078125,0.16031886108219623,0.26335195064544675,2.0,3489.0,95.0
0.003823807615230462,0.006700825691223144,0.33549761325120925,0.03368846792727709,0.017455701045691968,0.1258451921492815,98.046875,0.15850825317203998,0.2633319616317749,2.0,3489.0,96.0
0.0038638476953907824,0.006720843315124511,0.34071728140115737,0.03364994164556265,0.017552498914301395,0.12807281322777272,93.06640625,0.16144202895462512,0.2635438776016235,2.0,3489.0,97.0
0.003903887775551103,0.0067408370971679685,0.33349685817956926,0.03327942308038473,0.017396823652088642,0.12541366763412953,97.55859375,0.15740694500505925,0.2629083251953125,2.0,3179.0,98.0
0.0039439278557114234,0.006760001182556152,0.3296122372150421,0.03296838458627462,0.017265759501606227,0.12225939959287643,97.265625,0.15711869426071645,0.2623550367355347,2.0,3179.0,99.0
0.0039839679358717435,0.006780014038085937,0.33057389080524446,0.03303513366729021,0.017459772946313023,0.12271067053079605,97.0703125,0.15736831463873385,0.26244583129882815,2.0,3179.0,100.0
0.0040240080160320645,0.006800036430358886,0.3236940187215805,0.03225698262453079,0.016779098780825733,0.11983423426747322,97.4609375,0.15482370354235173,0.26222585201263426,2.0,3179.0,101.0
0.0040640480961923854,0.00682004451751709,0.3261476004123688,0.032560676410794256,0.017350961556658148,0.12030688524246216,94.921875,0.15592907764017583,0.26226584434509276,2.0,3489.0,102.0
0.004104088176352706,0.006820015907287598,0.32933860898017886,0.03267996110022068,0.017511977013200522,0.12160032346844674,94.3359375,0.1575463477522135,0.2622960948944092,2.0,3489.0,103.0
0.004144128256513027,0.006840023994445801,0.31805903792381285,0.031931886672973635,0.016816604547202588,0.11528148174285889,97.65625,0.15402906455099583,0.26229794025421144,2.0,3809.0,104.0
0.004184168336673348,0.006840705871582031,0.316957106590271,0.032155030518770215,0.017211024910211564,0.11434642881155015,97.94921875,0.15324462212622167,0.26235748767852785,2.0,3489.0,105.0
0.004224208416833668,0.006860713958740234,0.3190029138326645,0.032050886377692225,0.017278084121644496,0.11446813851594925,94.7265625,0.1552058047801256,0.26304638385772705,2.0,3809.0,106.0
0.004264248496993989,0.00686072826385498,0.3187740954756737,0.031909457482397555,0.017140227686613798,0.11374087691307068,97.265625,0.1559835336357355,0.2630652618408203,2.0,3489.0,107.0
0.00430428857715431,0.0068407440185546875,0.31915606051683426,0.03155530039221048,0.01708983726799488,0.11400055021047592,95.1171875,0.15651037283241748,0.2639575862884522,2.0,3808.0,108.0
0.00434432865731463,0.00684074878692627,0.3178848245739937,0.03213672544807196,0.018039016211405398,0.11335243307054042,98.33984375,0.15435664989054204,0.2648748350143433,2.0,3808.0,109.0
0.004384368737474951,0.006860756874084472,0.3147042968869209,0.03176238730549812,0.018056601965799928,0.1123556562513113,95.3125,0.1525296515971422,0.2649438190460205,2.0,3489.0,110.0
0.0044244088176352715,0.006880745887756347,0.3125335714221001,0.031057581305503845,0.01751851518638432,0.11126442141830921,96.2890625,0.15269305385649204,0.26428383350372314,2.0,3179.0,111.0
0.004464448897795592,0.006900763511657715,0.311737893819809,0.030379471518099308,0.01687085718847811,0.11088965199887753,98.046875,0.15359791338443757,0.2642230463027954,2.0,3489.0,112.0
0.004504488977955913,0.00688107967376709,0.30906548976898196,0.03033022116869688,0.01720993378199637,0.1096284480392933,98.53515625,0.1518968875706196,0.2649038219451904,2.0,3808.0,113.0
0.0045445290581162335,0.006901092529296875,0.30913023710250853,0.030336057282984257,0.01742876269854605,0.10927014961838723,94.23828125,0.1520952685177326,0.26515276908874513,2.0,3490.0,114.0
0.004584569138276554,0.006901092529296875,0.3115077495574951,0.030164879895746708,0.017597722811624406,0.10938461989164353,95.41015625,0.1543605276942253,0.2652327632904053,2.0,3490.0,115.0
0.0046246092184368745,0.006921100616455078,0.30929202944040296,0.029624466560781004,0.017215428473427892,0.10881000757217407,98.4375,0.15364212781190872,0.2645639753341675,2.0,3179.0,116.0
0.004664649298597195,0.00692108154296875,0.3108886805176735,0.029408879689872266,0.01718752714805305,0.11014345556497573,92.08984375,0.15414881944656372,0.2653639602661133,2.0,3490.0,117.0
0.004704689378757515,0.006921086311340332,0.313846221268177,0.029309569932520388,0.017447206070646645,0.11097543329000473,94.53125,0.15611401304602623,0.26608397960662844,2.0,3489.0,118.0
0.004744729458917835,0.006921072006225586,0.3134788516163826,0.029032582603394985,0.017682647844776512,0.11114714026451111,93.1640625,0.15561648204922676,0.2661439561843872,2.0,3489.0,119.0
0.004784769539078155,0.006941084861755371,0.31526790946722033,0.02898814056068659,0.017837166376411914,0.11172384016215801,97.75390625,0.15671876356005668,0.2669439649581909,2.0,3489.0,120.0
0.004824809619238476,0.006941070556640625,0.3138865342736244,0.028761355504393578,0.018017655704170465,0.1114987338334322,96.38671875,0.15560879036784173,0.26774396896362307,2.0,3489.0,121.0
0.004864849699398797,0.006941084861755371,0.31354282587766646,0.028733242526650427,0.018045604396611452,0.11084065772593021,94.140625,0.1559233219921589,0.26854541301727297,2.0,3808.0,122.0
0.004904889779559118,0.006941089630126953,0.31660066336393355,0.029060632698237897,0.01848781354725361,0.11216809220612049,95.3125,0.1568841254711151,0.26954198837280274,2.0,3808.0,123.0
0.004944929859719439,0.0069410943984985355,0.3150868210196495,0.028678468577563763,0.01840985268354416,0.11183824203908443,97.55859375,0.1561602583527565,0.26966755390167235,2.0,3179.0,124.0
0.004984969939879759,0.006941103935241699,0.31558737486600874,0.02861105915158987,0.018664869582280516,0.11271473161876201,95.60546875,0.1555967152118683,0.2697572040557861,2.0,3179.0,125.0
0.00502501002004008,0.0069411277770996095,0.3167103943228722,0.028604822531342507,0.018757770927622916,0.11333558358252048,97.65625,0.15601221799850465,0.2698889446258545,2.0,3179.0,126.0
0.0050650501002004,0.006941123008728027,0.3128669133782387,0.028305567558854817,0.018677352936938407,0.11137112192809581,97.36328125,0.15451287165284155,0.26986894130706784,2.0,3490.0,127.0
0.005105090180360721,0.006961121559143067,0.3084113422036171,0.027907395251095295,0.0183666364941746,0.10953144297003746,97.75390625,0.1526058678328991,0.2698649549484253,2.0,3489.0,128.0
0.005145130260521042,0.006981124877929687,0.3111325377225876,0.027842654027044774,0.01825087486766279,0.11065448999404907,95.1171875,0.15438451901078223,0.2696117162704468,2.0,3489.0,129.0
0.005185170340681362,0.007001156806945801,0.31275604784488675,0.02784439604729414,0.018640876663848758,0.11127043545246124,93.06640625,0.15500033929944038,0.26973801612854004,2.0,3490.0,130.0
0.005225210420841683,0.006981167793273926,0.31003925383090974,0.027826435156166552,0.018798676272854208,0.11043514534831048,97.0703125,0.15297899648547172,0.26908069610595703,2.0,3179.0,131.0
0.005265250501002004,0.007001171112060547,0.31145790934562684,0.028102225475013256,0.018805654561147092,0.1103683577477932,94.921875,0.1541816709935665,0.26961549758911135,2.0,3489.0,132.0
0.005305290581162325,0.007021188735961914,0.308358359336853,0.027790708988904952,0.019016136666759848,0.10895728304982186,97.0703125,0.1525942300260067,0.269771032333374,2.0,3490.0,133.0
0.005345330661322646,0.007041201591491699,0.30419031977653505,0.02742985114455223,0.018932250132784247,0.10876239851117134,88.96484375,0.14906581923365592,0.2698609209060669,2.0,3490.0,134.0
0.005385370741482966,0.007061214447021485,0.30693427979946136,0.02716549437493086,0.018862863993272184,0.10903766632080078,94.53125,0.15186825394630432,0.2695893239974976,2.0,3490.0,135.0
0.005425410821643286,0.00706122875213623,0.30591853737831115,0.027188893221318722,0.018889918019995094,0.10829145431518555,95.1171875,0.151548270881176,0.26225430488586426,2.0,3490.0,136.0
0.005465450901803607,0.0031812143325805663,0.3025520873069763,0.027138391397893428,0.018782695000991226,0.10717724531888961,96.38671875,0.14945375442504882,0.25778339385986326,2.0,3179.0,137.0
0.005505490981963928,0.0031812334060668944,0.302980574965477,0.02695311151444912,0.018853465411812067,0.10695548415184021,96.38671875,0.15021851271390915,0.2571434164047241,2.0,3179.0,138.0
0.005545531062124249,0.0031612348556518555,0.303625111579895,0.027035958841443063,0.01912188299000263,0.10686231061816215,96.19140625,0.1506049580872059,0.25770811557769774,2.0,3490.0,139.0
0.005585571142284569,0.0031812238693237306,0.3014861458539963,0.026857753321528434,0.019104966446757316,0.1056437873840332,97.75390625,0.14987963810563087,0.2583947324752808,2.0,3490.0,140.0
0.005625611222444889,0.0031812381744384765,0.3047385197877884,0.02689094755798578,0.01916322758421302,0.1072494289278984,93.359375,0.15143491551280022,0.2590133571624756,2.0,3490.0,141.0
0.00566565130260521,0.003181247711181641,0.30369598031044004,0.026299825571477413,0.01864706350490451,0.10719341039657593,95.1171875,0.15155568078160286,0.25899760246276854,2.0,3490.0,142.0
0.005705691382765531,0.003181262016296387,0.2993325760960579,0.026015845127403736,0.018548128064721822,0.1054555243253708,98.53515625,0.14931307837367058,0.2589976072311401,2.0,3179.0,143.0
0.005745731462925851,0.0031819725036621093,0.2947415626049042,0.02543671453371644,0.018055000100284813,0.1039060665667057,97.265625,0.14734378099441528,0.2590176105499268,2.0,3489.0,144.0
0.005785771543086172,0.0031819438934326174,0.29252968102693555,0.02525715945288539,0.017894664667546748,0.10362896025180816,97.4609375,0.14574889659881593,0.2592176055908203,2.0,3490.0,145.0
0.005825811623246492,0.003161959648132324,0.2937123456597328,0.025073650386184455,0.01784611791372299,0.10453085705637932,96.09375,0.1462617200613022,0.2588776111602783,2.0,3489.0,146.0
0.005865851703406812,0.003161940574645996,0.28728673040866853,0.024829294141381977,0.01777650594711304,0.10195226803421974,95.8984375,0.14272866189479827,0.25828569412231445,2.0,3179.0,147.0
0.005905891783567133,0.0031419467926025392,0.28763745158910753,0.024762947019189595,0.017613898664712906,0.10188229843974113,97.0703125,0.1433783069252968,0.258985710144043,2.0,3489.0,148.0
0.005945931863727453,0.003141942024230957,0.2882285588979721,0.024623708873987196,0.017770372666418552,0.10216563008725643,97.36328125,0.1436688469350338,0.2595057010650635,2.0,3489.0,149.0
0.005985971943887774,0.003141937255859375,0.28820463180541994,0.024376258701086045,0.01761318454518914,0.10182736314833164,97.65625,0.1443878249824047,0.2602056980133057,2.0,3489.0,150.0
0.006026012024048095,0.003141927719116211,0.2891590940952301,0.024303993247449397,0.01772346382960677,0.10228038676083089,97.65625,0.14485124960541726,0.260025691986084,2.0,3179.0,151.0
0.006066052104208415,0.003121933937072754,0.28489271640777586,0.023661199808120727,0.017094763433560728,0.1011393866688013,97.8515625,0.14299736589193343,0.25972569942474366,2.0,3489.0,152.0
